 date, retweets, favorites, text, location, language
6/9/2017 20:00,0,0,$Corn $ZCE Institutional Technical Analysis by @tradingsafely1 Showing Low Risk #Trading Opportunities for #Corn >> http://ow.ly/WghE30ctacl pic.twitter.com/jAgq54fDuy,,en
6/9/2017 20:00,0,0,$Corn $ZCE Institutional Technical Analysis by @tradingsafely1 Showing Low Risk #Trading Opportunities for #Corn >> http://ow.ly/WghE30ctacl pic.twitter.com/4SNAR4L8wB,,en
6/9/2017 20:00,0,0,$Corn $ZCE Institutional Technical Analysis by @tradingsafely1 Showing Low Risk #Trading Opportunities for #Corn >> http://ow.ly/WghE30ctacl pic.twitter.com/7UKdM626VM,,en
6/9/2017 20:00,0,0,$Corn $ZCE Institutional Technical Analysis by @tradingsafely1 Showing Low Risk #Trading Opportunities for #Corn >> http://ow.ly/WghE30ctacl pic.twitter.com/rwCjA2RWIv,,en
6/9/2017 20:00,0,0,$Corn $ZCE Institutional Technical Analysis by @tradingsafely1 Showing Low Risk #Trading Opportunities for #Corn >> http://ow.ly/WghE30ctacl pic.twitter.com/5pZ6F5IRwb,,en
6/9/2017 20:00,0,0,$Corn $ZCE Institutional Technical Analysis by @tradingsafely1 Showing Low Risk #Trading Opportunities for #Corn >> http://ow.ly/WghE30ctacl pic.twitter.com/EwpdeyGVF3,,en
6/9/2017 18:19,0,1,"Since 1927, 2250+ #corn varieties have been developed. http://briandcolwell.com/2017/04/a-giant-sized-history-of-corn/.html … #agriculture #agtech #grains #agri #culture #agronomy $corn",,en
6/9/2017 17:48,0,1,"#Agriculture Markets Report - Friday, June 9 $SOYB $CORN $WEAT $SGG $CHOC $MOO $JO $BALhttps://goo.gl/YLDZzy ",,en
6/9/2017 17:20,0,1,#Commodities #Traders GET Institutional Technical Analysis by @tradingsafely1 for #Corn $ZCE & $CORN #ETF >> http://ow.ly/D77q30crayV pic.twitter.com/oNXmwghzzZ,,en
6/9/2017 16:57,0,0,"Recap of the week for June 9, 2017 http://dynamiccommodities.com/recap-week-june-9-2017/ … $DBC $RJI $GSG $GLD $SLV $PPLT $JJC $USO $UNG $CORN $SOYB $WEAT $SGG $JO $BAL",,en
6/9/2017 16:44,0,0,"RT investingbuddy ""Get Full Institutional Technical Analysis by tradingsafely1 for $Corn $ZCE >> #Commodities #Tra… https://twitter.com/i/web/status/873278552862593025 …""",,en
6/9/2017 16:41,2,0,Get Full Institutional Technical Analysis by tradingsafely1 for $Corn $ZCE >> #Commodities #Trading  Help >>>>… https://twitter.com/i/web/status/873278552522854400 …,,en
6/9/2017 16:40,3,0,Get Full Institutional Technical Analysis by @tradingsafely1 for $Corn $ZCE >> #Commodities #Trading  Help >>>> http://ow.ly/QYYO30crbfT pic.twitter.com/QtJGPjsxJi,,en
6/9/2017 16:40,0,0,Get Full Institutional Technical Analysis by @tradingsafely1 for $Corn $ZCE >> #Commodities #Trading  Help >>>> http://ow.ly/QYYO30crbfT pic.twitter.com/KM0iOC0bWi,,en
6/9/2017 16:40,0,0,Get Full Institutional Technical Analysis by @tradingsafely1 for $Corn $ZCE >> #Commodities #Trading  Help >>>> http://ow.ly/QYYO30crbfT pic.twitter.com/riDdfAEsIw,,en
6/9/2017 16:40,0,0,Get Full Institutional Technical Analysis by @tradingsafely1 for $Corn $ZCE >> #Commodities #Trading  Help >>>> http://ow.ly/QYYO30crbfT pic.twitter.com/ClXOAtwrSE,,en
6/9/2017 16:40,0,0,Get Full Institutional Technical Analysis by @tradingsafely1 for $Corn $ZCE >> #Commodities #Trading  Help >>>> http://ow.ly/QYYO30crbfT pic.twitter.com/99ocfsQ89w,,en
6/9/2017 16:40,0,0,Get Full Institutional Technical Analysis by @tradingsafely1 for $Corn $ZCE >> #Commodities #Trading  Help >>>> http://ow.ly/QYYO30crbfT pic.twitter.com/yhnhOhzQBG,,en
6/9/2017 16:40,0,0,Get Full Institutional Technical Analysis by @tradingsafely1 for $Corn $ZCE >> #Commodities #Trading  Help >>>> http://ow.ly/QYYO30crbfT pic.twitter.com/iDXSkFbjg7,,en
6/9/2017 16:40,0,0,Get Full Institutional Technical Analysis by @tradingsafely1 for $Corn $ZCE >> #Commodities #Trading  Help >>>> http://ow.ly/QYYO30crbfT pic.twitter.com/h6XwbwavLp,,en
6/9/2017 15:44,0,0,"$CORN Funds exited corn shorts & made new longs and are now net 138,758 f+o contracts short vs 200,981 last wk keep in mind $JJGpic.twitter.com/ZIaNphNrSq",,en
6/9/2017 14:33,0,1,"$CORN July corn settled $0.04 higher (+1%) at $3.88/bushel. For the week, corn prices gained $0.16. https://etfdailynews.com/etf-news/corn-july-corn-settled-0-04-higher-1-at-3-88bushel-for-the/ …",,en
6/9/2017 14:33,0,0,"$CORN July corn settled $0.04 higher (+1%) at $3.88/bushel. For the week, corn prices gained $0.16. https://stocknews.com/news/corn-july-corn-settled-0-04-higher-1-at-3-88bushel-for-the/ …",,en
6/9/2017 14:14,0,0,"By about 1 CE, the #Pueblo people in #NorthAmerica grew #corn. http://briandcolwell.com/2017/04/a-giant-sized-history-of-corn/.html … #grains #agriculture #agri #culture #history $corn",,en
6/9/2017 12:15,0,0,$Corn $ZCE Institutional Technical Analysis by @tradingsafely1 Showing Low Risk #Trading Opportunities for #Corn >> http://ow.ly/FqEb30craxo pic.twitter.com/HRq1CqspIX,,en
6/9/2017 12:12,0,0,"#Corn moved into the inter-Andean valleys of #Colombia between 5,000-4,000 BCE. http://briandcolwell.com/2017/04/a-giant-sized-history-of-corn/.html … $corn #agriculture #agri #grains #ag",,en
6/9/2017 10:41,0,0,$CORN #ETF Institutional Technical Analysis by tradingsafely1 with Close Look at #Corn $ZCE #Futures >>… https://twitter.com/i/web/status/873187970106503168 …,,en
6/9/2017 10:40,1,0,$CORN #ETF Institutional Technical Analysis by @tradingsafely1 with Close Look at #Corn $ZCE #Futures >> http://ow.ly/CdDP30crbdW pic.twitter.com/pcGmnDCCkW,,en
6/9/2017 10:40,0,0,$CORN #ETF Institutional Technical Analysis by @tradingsafely1 with Close Look at #Corn $ZCE #Futures >> http://ow.ly/CdDP30crbdW pic.twitter.com/ZBHy9hRHxB,,en
6/9/2017 10:40,0,0,$CORN #ETF Institutional Technical Analysis by @tradingsafely1 with Close Look at #Corn $ZCE #Futures >> http://ow.ly/CdDP30crbdW pic.twitter.com/GTFVUpeb3h,,en
6/9/2017 10:40,0,0,$CORN #ETF Institutional Technical Analysis by @tradingsafely1 with Close Look at #Corn $ZCE #Futures >> http://ow.ly/CdDP30crbdW pic.twitter.com/Ztjru43lAz,,en
6/9/2017 10:40,0,0,$CORN #ETF Institutional Technical Analysis by @tradingsafely1 with Close Look at #Corn $ZCE #Futures >> http://ow.ly/CdDP30crbdW pic.twitter.com/gQHLUkoCtX,,en
6/9/2017 10:40,0,0,$CORN #ETF Institutional Technical Analysis by @tradingsafely1 with Close Look at #Corn $ZCE #Futures >> http://ow.ly/CdDP30crbdW pic.twitter.com/WEgis4UdWl,,en
6/9/2017 10:40,0,0,$CORN #ETF Institutional Technical Analysis by @tradingsafely1 with Close Look at #Corn $ZCE #Futures >> http://ow.ly/CdDP30crbdW pic.twitter.com/JCJ9iOUG1S,,en
6/9/2017 10:40,0,0,$CORN #ETF Institutional Technical Analysis by @tradingsafely1 with Close Look at #Corn $ZCE #Futures >> http://ow.ly/CdDP30crbdW pic.twitter.com/HQ8lN2Ovd0,,en
6/9/2017 9:14,0,0,$CORN Teucrium Corn Fund ETV19.46  66.76M                     Upgrade C Neutral -> B #Buy https://goo.gl/CAFd0Q  https://goo.gl/Xv1Uts pic.twitter.com/vcPc4UmCqD,,de
6/9/2017 7:50,0,0,Get Full Institutional Technical Analysis by @tradingsafely1 for $Corn $ZCE >> #Commodities #Trading  Help >>>> http://ow.ly/XAtD30cravg pic.twitter.com/2ewuotHTt5,,en
6/9/2017 6:32,0,1,"BlackRock´s Macpherson: ""Historically we ve never had a 5th year of expansion in grain stocks"" + Hedge funds record short $WEAT $CORN $SOYBpic.twitter.com/5Ebtj3MRZL",,en
6/9/2017 5:21,0,0,#Commodities #Traders GET Institutional Technical Analysis by tradingsafely1 for #Corn $ZCE & $CORN #ETF >>… https://twitter.com/i/web/status/873107438915928065 …,,en
6/9/2017 5:20,0,0,#Commodities #Traders GET Institutional Technical Analysis by @tradingsafely1 for #Corn $ZCE & $CORN #ETF >> http://ow.ly/G9pW30crbbI pic.twitter.com/M2gF5khEv9,,en
6/9/2017 5:20,0,0,#Commodities #Traders GET Institutional Technical Analysis by @tradingsafely1 for #Corn $ZCE & $CORN #ETF >> http://ow.ly/G9pW30crbbI pic.twitter.com/24Ur63mkGd,,en
6/9/2017 5:20,0,0,#Commodities #Traders GET Institutional Technical Analysis by @tradingsafely1 for #Corn $ZCE & $CORN #ETF >> http://ow.ly/G9pW30crbbI pic.twitter.com/4HDgXFqtmI,,en
6/9/2017 5:20,0,0,#Commodities #Traders GET Institutional Technical Analysis by @tradingsafely1 for #Corn $ZCE & $CORN #ETF >> http://ow.ly/G9pW30crbbI pic.twitter.com/p8yrI2hqe2,,en
6/9/2017 5:20,0,0,#Commodities #Traders GET Institutional Technical Analysis by @tradingsafely1 for #Corn $ZCE & $CORN #ETF >> http://ow.ly/G9pW30crbbI pic.twitter.com/WIgj5JdpEk,,en
6/9/2017 5:20,0,0,#Commodities #Traders GET Institutional Technical Analysis by @tradingsafely1 for #Corn $ZCE & $CORN #ETF >> http://ow.ly/G9pW30crbbI pic.twitter.com/Wvc0bemkIF,,en
6/9/2017 5:20,0,0,#Commodities #Traders GET Institutional Technical Analysis by @tradingsafely1 for #Corn $ZCE & $CORN #ETF >> http://ow.ly/G9pW30crbbI pic.twitter.com/OKLFmRvz8x,,en
6/9/2017 5:20,0,0,#Commodities #Traders GET Institutional Technical Analysis by @tradingsafely1 for #Corn $ZCE & $CORN #ETF >> http://ow.ly/G9pW30crbbI pic.twitter.com/2lcrusEjx7,,en
6/9/2017 2:35,0,0,$CORN #ETF Institutional Technical Analysis by @tradingsafely1 with Close Look at #Corn $ZCE #Futures >> http://ow.ly/FeCH30crasG pic.twitter.com/GswUgcA9Mz,,en
6/9/2017 0:31,0,1,$Corn $ZCE Institutional Technical Analysis by tradingsafely1 Showing Low Risk #Trading Opportunities for #Corn >>… https://twitter.com/i/web/status/873031920682127360 …,,en
6/9/2017 0:20,0,0,$Corn $ZCE Institutional Technical Analysis by @tradingsafely1 Showing Low Risk #Trading Opportunities for #Corn >> http://ow.ly/zfXs30crbaf pic.twitter.com/qCiTd9Ytbx,,en
6/9/2017 0:20,0,0,$Corn $ZCE Institutional Technical Analysis by @tradingsafely1 Showing Low Risk #Trading Opportunities for #Corn >> http://ow.ly/zfXs30crbaf pic.twitter.com/xDTCaccap9,,en
6/9/2017 0:20,0,0,$Corn $ZCE Institutional Technical Analysis by @tradingsafely1 Showing Low Risk #Trading Opportunities for #Corn >> http://ow.ly/zfXs30crbaf pic.twitter.com/xMaF9BygKd,,en
6/9/2017 0:20,0,0,$Corn $ZCE Institutional Technical Analysis by @tradingsafely1 Showing Low Risk #Trading Opportunities for #Corn >> http://ow.ly/zfXs30crbaf pic.twitter.com/ynNVdgYoDC,,en
6/9/2017 0:20,0,0,$Corn $ZCE Institutional Technical Analysis by @tradingsafely1 Showing Low Risk #Trading Opportunities for #Corn >> http://ow.ly/zfXs30crbaf pic.twitter.com/X86VIU6rU4,,en
6/9/2017 0:20,0,0,$Corn $ZCE Institutional Technical Analysis by @tradingsafely1 Showing Low Risk #Trading Opportunities for #Corn >> http://ow.ly/zfXs30crbaf pic.twitter.com/BmdZ6bXOYv,,en
6/9/2017 0:20,0,0,$Corn $ZCE Institutional Technical Analysis by @tradingsafely1 Showing Low Risk #Trading Opportunities for #Corn >> http://ow.ly/zfXs30crbaf pic.twitter.com/9BYtHH61bq,,en
6/9/2017 0:20,0,0,$Corn $ZCE Institutional Technical Analysis by @tradingsafely1 Showing Low Risk #Trading Opportunities for #Corn >> http://ow.ly/zfXs30crbaf pic.twitter.com/d0uxFJduEe,,en
6/8/2017 18:31,0,0,$Corn $ZCE Institutional Technical Analysis by tradingsafely1 Showing Low Risk #Trading Opportunities for #Corn >>… https://twitter.com/i/web/status/872943883285655553 …,,en
6/8/2017 18:30,0,0,$Corn $ZCE Institutional Technical Analysis by @tradingsafely1 Showing Low Risk #Trading Opportunities for #Corn >> http://ow.ly/ncEE30coEih pic.twitter.com/apRLOA6bcT,,en
6/8/2017 18:30,0,0,$Corn $ZCE Institutional Technical Analysis by @tradingsafely1 Showing Low Risk #Trading Opportunities for #Corn >> http://ow.ly/ncEE30coEih pic.twitter.com/Ae8kuSYat0,,en
6/8/2017 18:30,0,1,$Corn $ZCE Institutional Technical Analysis by @tradingsafely1 Showing Low Risk #Trading Opportunities for #Corn >> http://ow.ly/ncEE30coEih pic.twitter.com/DbSgVAZfcs,,en
6/8/2017 18:30,0,0,$Corn $ZCE Institutional Technical Analysis by @tradingsafely1 Showing Low Risk #Trading Opportunities for #Corn >> http://ow.ly/ncEE30coEih pic.twitter.com/kraJtPkI0a,,en
6/8/2017 18:30,0,0,$Corn $ZCE Institutional Technical Analysis by @tradingsafely1 Showing Low Risk #Trading Opportunities for #Corn >> http://ow.ly/ncEE30coEih pic.twitter.com/SKgK7Hpiya,,en
6/8/2017 18:30,0,0,$Corn $ZCE Institutional Technical Analysis by @tradingsafely1 Showing Low Risk #Trading Opportunities for #Corn >> http://ow.ly/ncEE30coEih pic.twitter.com/6h27uXzdrL,,en
6/8/2017 18:30,0,0,$Corn $ZCE Institutional Technical Analysis by @tradingsafely1 Showing Low Risk #Trading Opportunities for #Corn >> http://ow.ly/ncEE30coEih pic.twitter.com/Tu9o2Z1wTU,,en
6/8/2017 18:30,0,1,$Corn $ZCE Institutional Technical Analysis by @tradingsafely1 Showing Low Risk #Trading Opportunities for #Corn >> http://ow.ly/ncEE30coEih pic.twitter.com/uKeAVp00lY,,en
6/8/2017 18:20,1,1,$CORN #ETF Institutional Technical Analysis by @tradingsafely1 with Close Look at #Corn $ZCE #Futures >> http://ow.ly/2ayv30covPU pic.twitter.com/4j1WSrhflH,,en
6/8/2017 18:18,0,0,Here continues an epic saga on #grains! #CORN http://briandcolwell.com/2017/04/a-giant-sized-history-of-corn/.html … $corn #agtech #agriculture #agri #culture #agribusiness #agronomy #ag,,en
6/8/2017 17:47,0,0,"#Agriculture Markets Report - Thursday, June 8 $SOYB $CORN $WEAT $SGG $CHOC $JO $MOO $BALhttps://goo.gl/Vnv51y ",,en
6/8/2017 16:46,0,0,http://smq.tc/1VvJJhE  Jason Bonds Millionaire Roadmap trading mentoring program sign up for details!! $TTWO $CORN $ANDE,,en
6/8/2017 14:35,1,0,Get Full Institutional Technical Analysis by @tradingsafely1 for $Corn $ZCE >> #Commodities #Trading  Help >>>> http://ow.ly/JN9M30covOm pic.twitter.com/R0dKGOqW5X,,en
6/8/2017 14:28,0,0,$CORN July corn settled $0.01 lower (-0.3%) at $3.84/bushel https://etfdailynews.com/etf-news/corn-july-corn-settled-0-01-lower-0-3-at-3-84bushel/ …,,en
6/8/2017 14:27,0,0,$CORN July corn settled $0.01 lower (-0.3%) at $3.84/bushel https://stocknews.com/news/corn-july-corn-settled-0-01-lower-0-3-at-3-84bushel/ …,,en
6/8/2017 14:14,0,0,"In 2013, #eCry3A was released pyramided w/ #mCry3A. #Corn #Agtech http://briandcolwell.com/2017/04/a-giant-sized-history-of-corn/.html … #grains #commodities #biotech #agri #tech $corn",,en
6/8/2017 13:44,0,0,#Commodities #Traders GET Institutional Technical Analysis by tradingsafely1 for #Corn $ZCE & $CORN #ETF >>… https://twitter.com/i/web/status/872870879432015872 …,,en
6/8/2017 13:40,0,0,#Commodities #Traders GET Institutional Technical Analysis by @tradingsafely1 for #Corn $ZCE & $CORN #ETF >> http://ow.ly/1K2I30coEfl pic.twitter.com/t3V2ZMqirB,,en
6/8/2017 13:40,0,0,#Commodities #Traders GET Institutional Technical Analysis by @tradingsafely1 for #Corn $ZCE & $CORN #ETF >> http://ow.ly/1K2I30coEfl pic.twitter.com/iQW9cIMf3P,,en
6/8/2017 13:40,0,0,#Commodities #Traders GET Institutional Technical Analysis by @tradingsafely1 for #Corn $ZCE & $CORN #ETF >> http://ow.ly/1K2I30coEfl pic.twitter.com/3XrF8U3vVC,,en
6/8/2017 13:40,0,0,#Commodities #Traders GET Institutional Technical Analysis by @tradingsafely1 for #Corn $ZCE & $CORN #ETF >> http://ow.ly/1K2I30coEfl pic.twitter.com/hSnluK6QBM,,en
6/8/2017 13:40,0,0,#Commodities #Traders GET Institutional Technical Analysis by @tradingsafely1 for #Corn $ZCE & $CORN #ETF >> http://ow.ly/1K2I30coEfl pic.twitter.com/2kzGcVy6Ru,,en
6/8/2017 13:40,0,0,#Commodities #Traders GET Institutional Technical Analysis by @tradingsafely1 for #Corn $ZCE & $CORN #ETF >> http://ow.ly/1K2I30coEfl pic.twitter.com/u8gdSP8OMS,,en
6/8/2017 13:40,0,0,#Commodities #Traders GET Institutional Technical Analysis by @tradingsafely1 for #Corn $ZCE & $CORN #ETF >> http://ow.ly/1K2I30coEfl pic.twitter.com/vpIR6ju2qC,,en
6/8/2017 13:40,0,0,#Commodities #Traders GET Institutional Technical Analysis by @tradingsafely1 for #Corn $ZCE & $CORN #ETF >> http://ow.ly/1K2I30coEfl pic.twitter.com/2C9Z7CYcno,,en
6/8/2017 12:23,4,17,"all this talk about oil and gold, but it's Corn that is breaking out and the one we should be focused on..... $ZC_F $CORN pic.twitter.com/TDqabQHrDj",,en
6/8/2017 11:40,2,0,#Commodities #Traders GET Institutional Technical Analysis by @tradingsafely1 for #Corn $ZCE & $CORN #ETF >> http://ow.ly/GEsg30covMU pic.twitter.com/bi4dZSMpfF,,en
6/8/2017 10:16,0,0,Get Full Institutional Technical Analysis by tradingsafely1 for $Corn $ZCE >> #Commodities #Trading  Help >>>>… https://twitter.com/i/web/status/872819300691836929 …,,en
6/8/2017 10:15,0,0,Get Full Institutional Technical Analysis by @tradingsafely1 for $Corn $ZCE >> #Commodities #Trading  Help >>>> http://ow.ly/zofW30coEcJ pic.twitter.com/ooMlTU0M4C,,en
6/8/2017 10:15,0,0,Get Full Institutional Technical Analysis by @tradingsafely1 for $Corn $ZCE >> #Commodities #Trading  Help >>>> http://ow.ly/zofW30coEcJ pic.twitter.com/int5UDa28E,,en
6/8/2017 10:15,0,0,Get Full Institutional Technical Analysis by @tradingsafely1 for $Corn $ZCE >> #Commodities #Trading  Help >>>> http://ow.ly/zofW30coEcJ pic.twitter.com/WsTT2hup5Z,,en
6/8/2017 10:15,0,0,Get Full Institutional Technical Analysis by @tradingsafely1 for $Corn $ZCE >> #Commodities #Trading  Help >>>> http://ow.ly/zofW30coEcJ pic.twitter.com/NQRFK8sOkt,,en
6/8/2017 10:15,0,0,Get Full Institutional Technical Analysis by @tradingsafely1 for $Corn $ZCE >> #Commodities #Trading  Help >>>> http://ow.ly/zofW30coEcJ pic.twitter.com/4sNEvJZ3Lo,,en
6/8/2017 10:15,0,0,Get Full Institutional Technical Analysis by @tradingsafely1 for $Corn $ZCE >> #Commodities #Trading  Help >>>> http://ow.ly/zofW30coEcJ pic.twitter.com/mT2G3s1cRj,,en
6/8/2017 10:15,0,0,Get Full Institutional Technical Analysis by @tradingsafely1 for $Corn $ZCE >> #Commodities #Trading  Help >>>> http://ow.ly/zofW30coEcJ pic.twitter.com/dwTHPoLk9E,,en
6/8/2017 10:15,0,0,Get Full Institutional Technical Analysis by @tradingsafely1 for $Corn $ZCE >> #Commodities #Trading  Help >>>> http://ow.ly/zofW30coEcJ pic.twitter.com/lQ3zUG9hnl,,en
6/8/2017 9:30,0,0,"Aside from all the commotion and drama surrounding $SPX and #WashingtonDC, $CORN is in the process of a massive breakout #commoditiespic.twitter.com/3MqMa6EsOA",,en
6/8/2017 9:05,0,0,$Corn $ZCE Institutional Technical Analysis by @tradingsafely1 Showing Low Risk #Trading Opportunities for #Corn >> http://ow.ly/coug30covLM pic.twitter.com/YsK62kSpR4,,en
6/8/2017 6:41,0,0,$CORN #ETF Institutional Technical Analysis by tradingsafely1 with Close Look at #Corn $ZCE #Futures >>… https://twitter.com/i/web/status/872765178638725120 …,,en
6/8/2017 6:40,0,0,$CORN #ETF Institutional Technical Analysis by @tradingsafely1 with Close Look at #Corn $ZCE #Futures >> http://ow.ly/uWu730coEab pic.twitter.com/RxyMEJlMwT,,en
6/8/2017 6:40,0,0,$CORN #ETF Institutional Technical Analysis by @tradingsafely1 with Close Look at #Corn $ZCE #Futures >> http://ow.ly/uWu730coEab pic.twitter.com/7hjV0eAZp7,,en
6/8/2017 6:40,0,0,$CORN #ETF Institutional Technical Analysis by @tradingsafely1 with Close Look at #Corn $ZCE #Futures >> http://ow.ly/uWu730coEab pic.twitter.com/gvKWZipZlw,,en
6/8/2017 6:40,0,0,$CORN #ETF Institutional Technical Analysis by @tradingsafely1 with Close Look at #Corn $ZCE #Futures >> http://ow.ly/uWu730coEab pic.twitter.com/RtndLMdQzW,,en
6/8/2017 6:40,0,0,$CORN #ETF Institutional Technical Analysis by @tradingsafely1 with Close Look at #Corn $ZCE #Futures >> http://ow.ly/uWu730coEab pic.twitter.com/bBryQCQFme,,en
6/8/2017 6:40,0,1,$CORN #ETF Institutional Technical Analysis by @tradingsafely1 with Close Look at #Corn $ZCE #Futures >> http://ow.ly/uWu730coEab pic.twitter.com/CLb8iVvkKp,,en
6/8/2017 6:40,0,0,$CORN #ETF Institutional Technical Analysis by @tradingsafely1 with Close Look at #Corn $ZCE #Futures >> http://ow.ly/uWu730coEab pic.twitter.com/TBXhVThbrr,,en
6/8/2017 2:03,0,0,Commodities For Dummies: http://amzn.to/29CYTiJ  $CORN $OIL $USO $DWTI $UWTI $UYG $UNG,,tl
6/8/2017 2:02,0,1,#GM #corn has been grown since 1997 in the #UnitedStates & #Canada. http://briandcolwell.com/2017/04/a-giant-sized-history-of-corn/.html … #agriculture #agtech #grains #commodities $corn,,en
